index	table_file	table_snes	offset	target_snes	target_file	head	kind	nested_offset	nested_snes	nested_file
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$5337	$B6D337	$1B5337
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2399	$B6A399	$1B2399
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$1B0D	$B69B0D	$1B1B0D
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1355	$B69355	$1B1355
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2A3D	$B6AA3D	$1B2A3D
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1356	$B69356	$1B1356
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$211C	$B6A11C	$1B211C
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2A3D	$B6AA3D	$1B2A3D
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$26CE	$B6A6CE	$1B26CE
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$1B0D	$B69B0D	$1B1B0D
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$5048	$B6D048	$1B5048
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$4268	$B6C268	$1B4268
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$13D5	$B693D5	$1B13D5
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$27A2	$B6A7A2	$1B27A2
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$21A9	$B6A1A9	$1B21A9
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8011	$BD8011	$1E0011
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$144D	$B6944D	$1B144D
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2918	$B6A918	$1B2918
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8018	$BD8018	$1E0018
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2271	$B6A271	$1B2271
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$270E	$B6A70E	$1B270E
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2941	$B6A941	$1B2941
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5446	$B6D446	$1B5446
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1357	$B69357	$1B1357
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1356	$B69356	$1B1356
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8011	$BD8011	$1E0011
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$8018	$BD8018	$1E0018
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8018	$BD8018	$1E0018
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5092	$B6D092	$1B5092
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$4DC6	$B6CDC6	$1B4DC6
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$3E32	$B6BE32	$1B3E32
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$3F21	$B6BF21	$1B3F21
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1F89	$B69F89	$1B1F89
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1F89	$B69F89	$1B1F89
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$48E0	$B6C8E0	$1B48E0
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5180	$B6D180	$1B5180
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$1B0D	$B69B0D	$1B1B0D
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5180	$B6D180	$1B5180
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5180	$B6D180	$1B5180
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$573F	$B6D73F	$1B573F
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$1ACC	$B69ACC	$1B1ACC
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5141	$B6D141	$1B5141
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$533F	$B6D33F	$1B533F
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$517F	$B6D17F	$1B517F
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$179C	$B6979C	$1B179C
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2399	$B6A399	$1B2399
0	$03C28F	$87C28F	$557E	$B6D57E	$1B557E	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1357	$B69357	$1B1357
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$1B0D	$B69B0D	$1B1B0D
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1355	$B69355	$1B1355
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2A3D	$B6AA3D	$1B2A3D
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1356	$B69356	$1B1356
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$211C	$B6A11C	$1B211C
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2A3D	$B6AA3D	$1B2A3D
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$26CE	$B6A6CE	$1B26CE
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$1B0D	$B69B0D	$1B1B0D
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$5048	$B6D048	$1B5048
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$4268	$B6C268	$1B4268
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$13D5	$B693D5	$1B13D5
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$27A2	$B6A7A2	$1B27A2
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$21A9	$B6A1A9	$1B21A9
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8011	$BD8011	$1E0011
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$144D	$B6944D	$1B144D
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2918	$B6A918	$1B2918
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8018	$BD8018	$1E0018
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2271	$B6A271	$1B2271
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$270E	$B6A70E	$1B270E
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2941	$B6A941	$1B2941
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5446	$B6D446	$1B5446
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1357	$B69357	$1B1357
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1356	$B69356	$1B1356
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8011	$BD8011	$1E0011
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$8018	$BD8018	$1E0018
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8018	$BD8018	$1E0018
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5092	$B6D092	$1B5092
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$4DC6	$B6CDC6	$1B4DC6
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$3E32	$B6BE32	$1B3E32
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$3F21	$B6BF21	$1B3F21
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1F89	$B69F89	$1B1F89
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1F89	$B69F89	$1B1F89
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$48E0	$B6C8E0	$1B48E0
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5180	$B6D180	$1B5180
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$1B0D	$B69B0D	$1B1B0D
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5180	$B6D180	$1B5180
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5180	$B6D180	$1B5180
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$573F	$B6D73F	$1B573F
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$1ACC	$B69ACC	$1B1ACC
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5141	$B6D141	$1B5141
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$533F	$B6D33F	$1B533F
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$517F	$B6D17F	$1B517F
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$179C	$B6979C	$1B179C
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2399	$B6A399	$1B2399
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1357	$B69357	$1B1357
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2A3D	$B6AA3D	$1B2A3D
1	$03C291	$87C291	$55A2	$B6D5A2	$1B55A2	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$8011	$BD8011	$1E0011
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2A3D	$B6AA3D	$1B2A3D
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1356	$B69356	$1B1356
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$211C	$B6A11C	$1B211C
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2A3D	$B6AA3D	$1B2A3D
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$26CE	$B6A6CE	$1B26CE
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$1B0D	$B69B0D	$1B1B0D
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$5048	$B6D048	$1B5048
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$4268	$B6C268	$1B4268
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$13D5	$B693D5	$1B13D5
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$27A2	$B6A7A2	$1B27A2
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$21A9	$B6A1A9	$1B21A9
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8011	$BD8011	$1E0011
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$144D	$B6944D	$1B144D
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2918	$B6A918	$1B2918
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8018	$BD8018	$1E0018
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2271	$B6A271	$1B2271
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$270E	$B6A70E	$1B270E
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2941	$B6A941	$1B2941
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5446	$B6D446	$1B5446
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1357	$B69357	$1B1357
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1356	$B69356	$1B1356
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8011	$BD8011	$1E0011
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$8018	$BD8018	$1E0018
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$8018	$BD8018	$1E0018
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5092	$B6D092	$1B5092
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$4DC6	$B6CDC6	$1B4DC6
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$3E32	$B6BE32	$1B3E32
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$3F21	$B6BF21	$1B3F21
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1F89	$B69F89	$1B1F89
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1F89	$B69F89	$1B1F89
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$48E0	$B6C8E0	$1B48E0
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5180	$B6D180	$1B5180
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$1B0D	$B69B0D	$1B1B0D
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5180	$B6D180	$1B5180
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5180	$B6D180	$1B5180
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$573F	$B6D73F	$1B573F
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$1ACC	$B69ACC	$1B1ACC
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$5141	$B6D141	$1B5141
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$533F	$B6D33F	$1B533F
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$517F	$B6D17F	$1B517F
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$179C	$B6979C	$1B179C
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2399	$B6A399	$1B2399
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1357	$B69357	$1B1357
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2A3D	$B6AA3D	$1B2A3D
2	$03C293	$87C293	$55C5	$B6D5C5	$1B55C5	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$8011	$BD8011	$1E0011
3	$03C295	$87C295	$55EB	$B6D5EB	$1B55EB	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2A3D	$B6AA3D	$1B2A3D
3	$03C295	$87C295	$55EB	$B6D5EB	$1B55EB	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$1356	$B69356	$1B1356
3	$03C295	$87C295	$55EB	$B6D5EB	$1B55EB	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$211C	$B6A11C	$1B211C
3	$03C295	$87C295	$55EB	$B6D5EB	$1B55EB	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$2A3D	$B6AA3D	$1B2A3D
3	$03C295	$87C295	$55EB	$B6D5EB	$1B55EB	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$26CE	$B6A6CE	$1B26CE
3	$03C295	$87C295	$55EB	$B6D5EB	$1B55EB	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF2	$1B0D	$B69B0D	$1B1B0D
3	$03C295	$87C295	$55EB	$B6D5EB	$1B55EB	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF1	$5048	$B6D048	$1B5048
3	$03C295	$87C295	$55EB	$B6D5EB	$1B55EB	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$4268	$B6C268	$1B4268
3	$03C295	$87C295	$55EB	$B6D5EB	$1B55EB	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$13D5	$B693D5	$1B13D5
3	$03C295	$87C295	$55EB	$B6D5EB	$1B55EB	02 B5 00 00 03 78 19 04 FF B2 01 22 B2 01 1C B2	copy:0xF0	$27A2	$B6A7A2	$1B27A2
